"","X","RK","PLAYER","WS","FROM","TO","AGE","G","AS","MP","FG","FGA","X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG_PERCENT","X2P_PERCENT","X3P_PERCENT","FT_PERCENT","TS_PERCENT","E_FG_PERCENT","POS","TEAM","O_RTG","D_RTG","OWS","DWS","WS_48","OBPM","DBPM","BPM","VORP","PER","ORB_PERCENT","DRB_PERCENT","TRB_PERCENT","AST_PERCENT","STL_PERCENT","BLK_PERCENT","TOV_PERCENT","USG_PERCENT","MVP","ROY","DPOY","SMOY","MIP","FMVP","AMVP","ALLNBA_1ST","ALLNBA_2ND","ALLNBA_3RD","ALLDEF_1ST","ALLDEF_2ND","NBA_75TH","OLYMPICS","HOF"
"552",1507,1507,"Chimezie Metu",5.7,"2018-19","2023-24","21-26",260,0,13.7,2.3,4.6,1.9,3.2,0.4,1.4,0.9,1.2,0.7,2.8,3.5,0.8,0.5,0.4,0.8,1.3,5.9,0.495,0.579,0.298,0.787,0.575,0.539,"F-C","DET,PHO,SAC,SAS",109,113,1.8,3.9,0.076,-1.7,0,-1.6,0.3,14.2,5.5,22.8,14.1,7.9,1.9,2.3,13.1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553",1509,1509,"Scotty Pippen Jr.",5.6,"2022-23","2024-25","22-24",106,0,21.2,3.7,7.6,2.6,4.9,1.1,2.8,1.6,2.2,0.8,2.3,3.1,4.2,1.3,0.4,1.8,2.5,10,0.481,0.526,0.401,0.715,0.583,0.554,"G","LAL,MEM",115,112,2.6,3,0.121,-0.1,1.7,1.6,2.1,15.9,4.2,11.4,7.8,27.7,3,1.7,17.7,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554",1514,1514,"Ausar Thompson",5.6,"2023-24","2024-25","21-22",122,0,23.9,3.9,7.7,3.7,6.4,0.3,1.3,1.3,2.1,2,3.8,5.8,2.1,1.4,0.8,1.3,2.8,9.4,0.509,0.573,0.198,0.621,0.545,0.526,"G","DET",111,112,1.6,4,0.092,-1.9,1.5,-0.4,1.2,14.8,9.1,17.9,13.5,12.5,2.7,3,13.5,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555",1518,1518,"Jalen Suggs",5.6,"2021-22","2024-25","20-23",211,0,26.4,4.3,10.4,2.7,5.5,1.6,4.9,2,2.6,0.7,2.6,3.3,3.3,1.3,0.6,2.2,2.7,12.3,0.419,0.499,0.329,0.779,0.535,0.496,"G","ORL",102,111,-2.3,7.9,0.048,-2,0.9,-1.1,1.3,12.5,3.1,11.3,7.1,19.2,2.5,2.1,16.2,22.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"556",1522,1522,"Cam Thomas",5.5,"2021-22","2024-25","20-23",215,0,23.2,5.3,12.1,3.9,7.9,1.4,4.2,3.1,3.6,0.3,2.3,2.6,2.1,0.5,0.2,1.4,1.4,15.1,0.439,0.489,0.345,0.86,0.554,0.499,"G","BRK",108,118,2.4,3.1,0.053,0.1,-1.9,-1.8,0.3,15.1,1.5,10.8,6.1,14.8,1.1,0.6,9.4,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557",1524,1524,"Moses Brown",5.4,"2019-20","2024-25","20-25",163,0,11.7,2.1,3.7,2.1,3.7,0,0,1.1,2,1.9,3.1,4.9,0.2,0.3,0.5,0.6,1.4,5.3,0.574,0.574,0,0.544,0.582,0.574,"C","BRK,CLE,DAL,IND,LAC,OKC,POR",116,109,2.5,2.9,0.135,-1.6,-1.2,-2.7,-0.3,18.8,16.9,28.3,22.6,2,1.4,4.1,12.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558",1526,1526,"Clifford Ray",5.4,"1978-79","1980-81","30-32",229,0,19.4,2.2,4.3,2.2,4.2,0,0,1,1.8,1.8,3.9,5.6,1.6,0.5,0.4,1.7,3.2,5.3,0.511,0.512,0,0.546,0.528,0.511,"C","GSW",96,103,0.1,5.3,0.058,-2.8,0.7,-2.1,-0.1,10.6,9.9,22.1,15.9,10.6,1.3,1.2,24.9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559",1530,1530,"Justin Jackson",5.3,"2017-18","2023-24","22-28",280,0,17.5,2.3,5.4,1.4,2.7,0.8,2.6,0.6,0.7,0.4,1.9,2.3,1,0.3,0.2,0.4,1,6,0.423,0.523,0.319,0.796,0.524,0.501,"G-F","BOS,DAL,MIL,MIN,OKC,PHO,SAC",108,115,2.8,2.6,0.052,-1.8,-1,-2.8,-1,10,2.5,12,7.2,8.3,0.9,0.8,6.9,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560",1532,1532,"Terence Davis",5.3,"2019-20","2024-25","22-27",228,0,16.1,2.9,6.7,1.5,2.7,1.4,4,0.7,0.9,0.4,2.3,2.7,1.3,0.7,0.2,1,1.7,8,0.433,0.531,0.366,0.826,0.563,0.542,"G","SAC,TOR",106,112,1.2,4.1,0.07,-0.6,-0.1,-0.8,1.1,13.3,3,15.6,9.3,12.3,2,1.3,12.2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561",1535,1535,"Jalen McDaniels",5.3,"2019-20","2024-25","22-27",252,0,18.1,2.5,5.6,1.8,3.5,0.7,2.1,1,1.3,0.7,2.6,3.3,1.2,0.7,0.3,0.9,1.9,6.7,0.449,0.527,0.322,0.777,0.545,0.511,"F","CHO,PHI,TOR,WAS",107,114,0.9,4.3,0.056,-3.1,-0.1,-3.3,-1.5,11,4.2,15.8,9.9,9,1.8,1.7,12.1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562",1536,1536,"Peyton Watson",5.3,"2022-23","2024-25","20-22",171,0,19.5,2.6,5.5,2,3.7,0.6,1.8,1,1.5,0.6,2.4,3.1,1.1,0.5,1.1,0.7,1.6,6.8,0.472,0.541,0.328,0.673,0.552,0.525,"G-F","DEN",111,114,1.3,3.9,0.076,-2.5,0.5,-2,0,11.6,3.8,13.4,8.8,7.2,1.3,5,10.4,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563",1538,1538,"Neemias Queta",5.2,"2021-22","2024-25","22-25",110,0,12.2,2,3.2,2,3.2,0,0,0.7,1,1.5,2.2,3.6,0.7,0.3,0.7,0.5,1.6,4.7,0.627,0.632,0,0.713,0.649,0.627,"C","BOS,SAC",131,109,3.1,2.2,0.186,-1.4,0.8,-0.6,0.5,17.6,13.2,19,16.2,7.6,1.2,4.9,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564",1543,1543,"Sandro Mamukelashvili",5.2,"2021-22","2024-25","22-25",191,0,11.5,1.9,4.1,1.2,2.1,0.7,2,0.7,0.9,1.1,2,3.1,0.9,0.3,0.3,0.5,0.9,5.2,0.471,0.585,0.348,0.731,0.579,0.555,"C-F","MIL,SAS",120,116,3.3,1.9,0.113,0.8,-0.9,-0.2,1,16.1,10.3,19.1,14.7,11.7,1.1,2,10,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565",1546,1546,"Jabari Walker",5.1,"2022-23","2024-25","20-22",188,0,16.3,2.3,5,1.9,3.6,0.5,1.4,1.1,1.5,1.4,3.1,4.5,0.8,0.5,0.2,0.7,1.8,6.2,0.465,0.523,0.318,0.739,0.549,0.51,"F","POR",114,116,2.3,2.8,0.08,-2.4,-0.8,-3.3,-1,12.8,9,22.5,15.5,6.8,1.4,1.2,10.8,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",1555,1555,"Bol Bol",5,"2019-20","2024-25","20-25",202,0,13.6,2.5,4.6,2,3.1,0.5,1.5,0.7,0.9,0.6,2.9,3.5,0.6,0.3,0.8,0.9,0.9,6.2,0.545,0.644,0.332,0.749,0.618,0.598,"F-C","DEN,ORL,PHO",110,112,1.4,3.6,0.088,-0.8,0.4,-0.4,1.1,15.5,5.4,23.5,14.5,6.8,1,5.3,15,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567",1556,1556,"Chuma Okeke",5,"2020-21","2024-25","22-26",198,0,20.3,2.3,5.9,1.1,2.3,1.1,3.6,0.5,0.7,0.8,3,3.8,1.5,0.9,0.4,0.7,1,6.3,0.387,0.488,0.321,0.787,0.504,0.484,"F","CLE,ORL,PHI",105,112,0.3,4.7,0.06,-1.8,0.8,-1.1,1,11.2,4.1,16.1,10,10.5,2.1,2,9.6,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",1557,1557,"Guerschon Yabusele",5,"2017-18","2024-25","22-29",144,0,16.5,2.4,4.9,1.5,2.5,0.9,2.4,0.9,1.3,1.2,2.3,3.5,1.2,0.5,0.3,0.8,1.5,6.5,0.489,0.602,0.369,0.714,0.602,0.578,"F-C","BOS,PHI",119,117,3.4,1.6,0.101,-0.3,-0.9,-1.2,0.5,14.2,7.9,15.9,11.8,11.1,1.4,1.4,12.7,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",1562,1562,"Gabe Vincent",5,"2019-20","2024-25","23-28",278,0,21,2.6,6.5,1.2,2.3,1.4,4.3,0.5,0.6,0.3,1.3,1.6,2,0.8,0.1,1,2,7.2,0.396,0.507,0.337,0.831,0.524,0.506,"G","LAL,MIA",104,115,-0.3,5.3,0.041,-3.4,-0.1,-3.4,-2.1,8.5,1.6,6.9,4.3,14,1.8,0.6,12.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",1565,1565,"Lamar Stevens",4.9,"2020-21","2024-25","23-27",220,0,15.2,2.2,4.8,1.9,3.6,0.3,1.2,0.8,1.1,0.7,2.2,2.9,0.6,0.5,0.3,0.6,1.4,5.6,0.463,0.52,0.287,0.726,0.529,0.498,"F","BOS,CLE,MEM",106,111,0.6,4.3,0.071,-3.1,0.1,-3,-0.9,11.1,5.3,15.9,10.6,6,1.5,2,9.8,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571",1570,1570,"Lonnie Walker IV",4.9,"2018-19","2024-25","20-26",342,0,20.5,3.7,8.8,2.3,4.7,1.5,4.1,1.1,1.4,0.3,2.1,2.3,1.5,0.5,0.3,0.9,1.3,10,0.422,0.479,0.356,0.795,0.531,0.504,"G","BRK,LAL,PHI,SAS",104,116,0.1,4.8,0.033,-1.4,-1.1,-2.5,-1,11.6,1.3,10.9,6.1,10.8,1.3,1.2,8.7,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572",1573,1573,"Zach Edey",4.9,"2024-25","2024-25","22",66,0,21.5,3.8,6.6,3.5,5.8,0.3,0.8,1.4,1.9,3.5,4.8,8.3,1,0.5,1.3,1.3,2.8,9.2,0.58,0.612,0.346,0.709,0.624,0.6,"C","MEM",124,110,2.7,2.2,0.165,-0.2,0.1,-0.1,0.7,18.2,17.5,23.4,20.5,6.1,1.2,5.5,15.3,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",1580,1580,"Nassir Little",4.7,"2019-20","2023-24","19-23",237,0,15.8,2,4.5,1.3,2.3,0.7,2.2,0.8,1.1,0.7,2.2,2.9,0.7,0.3,0.4,0.5,1.3,5.5,0.452,0.57,0.33,0.735,0.561,0.533,"F","PHO,POR",113,118,2.9,1.9,0.061,-1.6,-1,-2.6,-0.5,11.3,4.7,15.7,10.1,6.4,0.9,2.3,9.5,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574",1585,1585,"A.J. Green",4.7,"2022-23","2024-25","23-25",164,0,16,1.9,4.5,0.3,0.7,1.6,3.9,0.3,0.3,0.2,1.5,1.7,1,0.3,0.1,0.4,1.4,5.8,0.427,0.463,0.421,0.86,0.617,0.607,"G","MIL",120,117,2.8,1.9,0.087,-1.2,-0.8,-2,0,9.8,1.4,10,5.8,8.1,1,0.4,7.4,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575",1586,1586,"Julian Champagnie",4.7,"2022-23","2024-25","21-23",173,0,21.5,2.9,6.9,1.1,2.1,1.8,4.8,1,1.2,0.7,2.7,3.4,1.3,0.7,0.5,0.8,1.3,8.6,0.417,0.522,0.372,0.857,0.577,0.547,"F","PHI,SAS",112,118,2.1,2.6,0.061,-0.9,-0.7,-1.7,0.3,11.7,3.4,13.6,8.5,8.2,1.5,1.9,9.9,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576",1588,1588,"Jaylen Nowell",4.7,"2019-20","2024-25","20-25",205,0,17.2,3.4,7.7,2.4,4.6,1,3,1.1,1.4,0.4,1.7,2.2,1.9,0.5,0.2,0.7,1.4,8.9,0.442,0.525,0.316,0.792,0.533,0.504,"G","DET,MEM,MIN,NOP",110,117,2.3,2.3,0.064,-1,-1.1,-2.1,-0.1,13.6,2.8,11.1,6.9,16.3,1.3,0.9,8,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577",1589,1589,"Ziaire Williams",4.7,"2021-22","2024-25","20-23",213,0,21.1,3,7.1,1.8,3.2,1.2,3.9,1,1.3,0.6,2.5,3.2,1.2,0.7,0.3,1,1.9,8.3,0.421,0.548,0.316,0.811,0.538,0.507,"F","BRK,MEM",105,114,0.2,4.5,0.05,-3,-0.4,-3.4,-1.6,10.1,3.3,13.6,8.3,8.4,1.6,1.2,11.4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578",1590,1590,"Shaedon Sharpe",4.7,"2022-23","2024-25","19-21",184,0,27.7,5.3,11.9,3.7,6.8,1.7,5.1,2,2.5,0.9,3,3.9,2.1,0.7,0.3,1.7,1.9,14.3,0.449,0.537,0.33,0.779,0.551,0.519,"G","POR",108,119,1.8,2.9,0.044,-0.9,-1.5,-2.3,-0.4,12.8,3.7,12.3,7.9,11.9,1.2,0.9,11.3,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579",1591,1591,"Nikola Jovic",4.7,"2022-23","2024-25","19-21",107,0,21.1,3.1,6.8,1.6,3,1.4,3.8,1.1,1.4,0.6,3.2,3.8,2.2,0.7,0.3,1,1.7,8.7,0.45,0.552,0.37,0.804,0.584,0.554,"G-F","MIA",114,113,1.8,2.9,0.099,-0.8,0.8,0,1.1,13.1,3,17.1,10,15,1.5,1.3,12.4,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580",1599,1599,"Ochai Agbaji",4.5,"2022-23","2024-25","22-24",201,0,22.8,3,6.7,1.8,3.3,1.2,3.4,0.6,0.9,0.9,2,2.9,1.2,0.6,0.4,0.8,1.7,7.9,0.45,0.552,0.353,0.734,0.556,0.54,"G","TOR,UTA",111,119,2,2.6,0.048,-2,-0.6,-2.7,-0.8,9.8,4.2,9.6,6.8,7.3,1.3,1.8,10,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581",1614,1614,"Jake LaRavia",4.4,"2022-23","2024-25","21-23",136,0,18.9,2.3,5.4,1.3,2.7,1,2.7,1.3,1.7,1.2,2.1,3.3,1.7,0.8,0.3,1.1,1.8,6.9,0.429,0.486,0.371,0.751,0.562,0.522,"F","MEM,SAC",113,114,1.7,2.8,0.083,-1.5,0.3,-1.2,0.5,11.7,6.7,12.2,9.4,12.1,1.9,1.4,15.1,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",1616,1616,"Skal Labissiere",4.4,"2016-17","2024-25","20-28",152,0,17.2,2.8,5.8,2.6,5.2,0.2,0.6,1.2,1.6,1.5,2.9,4.4,1,0.3,0.7,1,2.1,7.1,0.492,0.506,0.36,0.748,0.547,0.51,"F","POR,SAC",108,111,2.3,2.1,0.081,-1.6,-0.7,-2.3,-0.2,15,9.5,19.1,14.2,8.9,1,3.4,13.3,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",1622,1622,"Jordan Goodwin",4.3,"2021-22","2024-25","23-26",150,0,18.1,2.4,5.9,1.7,3.7,0.7,2.2,0.7,0.9,1.2,2.6,3.8,2.4,0.9,0.4,0.9,1.4,6.2,0.41,0.462,0.323,0.763,0.496,0.471,"G","LAL,MEM,PHO,WAS",109,113,0.9,3.4,0.076,-1.3,0.9,-0.3,1.1,13.3,7.7,15.6,11.7,18.7,2.5,1.8,12.8,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584",1623,1623,"Bones Hyland",4.3,"2021-22","2024-25","21-24",186,0,17.1,3.2,8.1,1.5,3.3,1.7,4.8,1.3,1.5,0.2,1.9,2.2,2.6,0.7,0.2,1.3,1.8,9.5,0.398,0.448,0.364,0.848,0.54,0.506,"G","DEN,LAC,MIN",107,114,1,3.3,0.065,-0.1,-0.7,-0.9,0.9,14.1,1.6,12.4,7.2,22.4,1.9,1.2,12.7,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585",1626,1626,"James Wiseman",4.3,"2020-21","2024-25","19-23",148,0,18.9,3.8,6.9,3.7,6.5,0.1,0.4,1.3,1.9,1.6,4,5.6,0.7,0.2,0.7,1.2,2.5,9.1,0.56,0.579,0.262,0.683,0.591,0.568,"C","DET,GSW,IND",110,115,1.6,2.7,0.074,-2.8,-1.1,-3.9,-1.4,14.6,9.3,23.4,16.3,6,0.5,3.2,13.4,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586",1629,1629,"Shaquille Harrison",4.3,"2017-18","2023-24","24-30",183,0,15.2,2,4.6,1.7,3.6,0.3,1,1,1.4,0.4,2,2.4,1.6,1,0.4,0.7,1.5,5.2,0.435,0.479,0.281,0.718,0.506,0.466,"G","BRK,CHI,DEN,MEM,PHO,POR,UTA",105,109,0.9,3.4,0.074,-2.5,1.7,-0.8,0.8,13.3,2.8,14.9,8.8,15.7,3.1,2.1,11.3,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587",1630,1630,"Jeremy Sochan",4.2,"2022-23","2024-25","19-21",184,0,27.3,4.6,9.8,3.9,7.3,0.7,2.5,1.5,2.1,2,4.2,6.1,2.8,0.8,0.5,1.7,2.4,11.4,0.468,0.528,0.29,0.725,0.532,0.504,"F-G","SAS",107,118,0.6,3.6,0.041,-2.2,-0.7,-3,-1.2,12.6,7.6,16.7,12.1,14.6,1.4,1.5,14,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588",1636,1636,"Yuta Watanabe",4.2,"2018-19","2023-24","24-29",213,0,13.3,1.5,3.5,0.8,1.6,0.7,1.9,0.5,0.7,0.5,1.8,2.3,0.6,0.4,0.3,0.4,1.1,4.2,0.426,0.494,0.37,0.675,0.547,0.528,"F","BRK,MEM,PHO,TOR",110,113,1.3,2.9,0.071,-2.1,-0.2,-2.3,-0.2,10.3,4.1,15.4,9.7,6.6,1.4,2,9.6,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589",1641,1641,"Kel'el Ware",4.1,"2024-25","2024-25","20",64,0,22.2,4,7.3,3.5,5.5,0.5,1.7,0.7,1,1.8,5.6,7.4,0.9,0.6,1.1,0.9,1.7,9.3,0.554,0.629,0.315,0.687,0.603,0.592,"C","MIA",118,108,1.7,2.5,0.14,-0.7,0.6,-0.1,0.7,17.4,9.1,27.5,18.4,6.5,1.4,4.8,10.4,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590",1646,1646,"Svi Mykhailiuk",4.1,"2018-19","2024-25","21-27",331,0,16.3,2.3,5.7,1,2,1.3,3.7,0.6,0.8,0.4,1.4,1.8,1.4,0.5,0.1,0.9,0.9,6.6,0.402,0.48,0.36,0.765,0.539,0.519,"G-F","BOS,CHO,DET,LAL,NYK,OKC,TOR,UTA",105,116,0.6,3.5,0.037,-1.5,-1,-2.5,-0.7,10.4,2.3,9.6,5.9,12.5,1.6,0.5,12.6,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591",1648,1648,"Anthony Gill",4.1,"2020-21","2024-25","28-32",230,0,9.4,1.2,2.4,1,1.7,0.2,0.7,0.7,1,0.6,1.1,1.7,0.5,0.2,0.2,0.3,1,3.4,0.512,0.593,0.298,0.751,0.598,0.553,"F","WAS",121,118,2.9,1.1,0.09,-2.1,-1.1,-3.2,-0.7,12.2,7.1,12.6,9.9,7.7,1,1.5,10.3,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592",1652,1652,"Anthony Black",4,"2023-24","2024-25","20-21",147,0,20.8,2.6,5.9,1.9,3.9,0.7,2,1.4,1.9,0.6,1.9,2.5,2.3,0.8,0.5,1.3,1.9,7.2,0.435,0.481,0.343,0.718,0.532,0.492,"G","ORL",104,111,-0.4,4.5,0.064,-3.4,1.1,-2.3,-0.2,10.4,3.1,11.2,7,16.1,2,2.2,16.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593",1655,1655,"Vit Krejci",4,"2021-22","2024-25","21-24",138,0,18.5,2,4.3,0.9,1.5,1.1,2.8,0.4,0.5,0.4,2,2.4,2,0.5,0.3,0.8,1.7,5.6,0.465,0.599,0.394,0.76,0.608,0.594,"G","ATL,OKC",119,118,2.4,1.6,0.076,-2.1,0,-2.2,-0.1,10.3,2.3,12,7.1,14,1.4,1.5,14.1,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594",1658,1658,"Moussa Diabate",4,"2022-23","2024-25","21-23",104,0,14.4,1.9,3.3,1.9,3.3,0,0.1,0.8,1.4,2.2,2.7,4.9,0.6,0.6,0.5,0.7,1.2,4.7,0.581,0.592,0.125,0.603,0.598,0.582,"F","CHO,LAC",123,113,2.2,1.8,0.128,-1.3,-0.5,-1.8,0.1,16.6,16.5,20.3,18.3,6.4,1.9,3.2,14.9,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595",1663,1663,"Donovan Clingan",4,"2024-25","2024-25","20",67,0,19.8,2.7,5,2.5,4.3,0.2,0.7,0.9,1.6,3.2,4.6,7.9,1.1,0.5,1.6,1.1,2.8,6.5,0.539,0.582,0.286,0.596,0.574,0.56,"C","POR",120,109,1.8,2.2,0.144,-1.7,1.4,-0.3,0.6,17.4,17.3,26.1,21.6,8.3,1.2,7.5,15.9,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596",1665,1665,"Max Christie",4,"2022-23","2024-25","19-21",186,0,19.3,2.1,5,1.2,2.4,1,2.7,1,1.2,0.3,2.2,2.6,1.2,0.5,0.3,0.7,1.1,6.2,0.426,0.488,0.37,0.841,0.563,0.523,"G","DAL,LAL",110,117,1.1,2.8,0.053,-2.5,-0.4,-2.9,-0.8,9.4,1.9,12.3,7.3,8.3,1.3,1.4,11.7,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",1666,1666,"Caleb Houstan",4,"2022-23","2024-25","20-22",168,0,14.4,1.3,3.4,0.3,0.5,1.1,2.9,0.3,0.4,0.5,1.1,1.5,0.6,0.3,0.1,0.3,1.1,4.1,0.391,0.494,0.372,0.836,0.566,0.548,"G-F","ORL",117,116,1.7,2.2,0.079,-2.3,-0.4,-2.7,-0.5,8,3.8,8.6,6.1,5.4,1,0.7,7.2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598",1670,1670,"Justin Champagnie",3.9,"2021-22","2024-25","20-23",118,0,16,2.4,4.8,1.5,2.5,0.8,2.3,0.6,0.8,1.4,2.7,4.1,0.8,0.7,0.4,0.6,1.3,6.1,0.487,0.6,0.362,0.732,0.591,0.573,"F","BOS,TOR,WAS",118,115,2.2,1.7,0.099,-0.6,-0.4,-1,0.5,15,9.4,17.6,13.5,7.2,2.1,2.4,10.5,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599",1681,1681,"Bruno Fernando",3.8,"2019-20","2024-25","21-26",220,0,10.6,1.6,2.9,1.6,2.7,0,0.2,0.7,1.1,1.1,2.2,3.2,0.7,0.3,0.5,0.7,1.6,4,0.543,0.578,0.122,0.653,0.576,0.548,"F","ATL,BOS,HOU,TOR",111,114,1.6,2.2,0.079,-3.2,0.2,-3,-0.6,13.9,10.8,22.7,16.6,9.8,1.2,4,17.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600",1682,1682,"Charles Bassey",3.8,"2021-22","2024-25","21-24",113,0,11.1,1.9,3,1.9,2.9,0,0.1,0.5,0.8,1.6,2.7,4.3,0.8,0.4,0.9,0.8,1.7,4.3,0.631,0.647,0.231,0.648,0.646,0.636,"C","PHI,SAS",121,111,2,1.8,0.145,-1.1,1.5,0.4,0.8,19.1,15,26.9,20.9,10.5,1.6,6.7,18.7,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",1686,1686,"Lindy Waters III",3.8,"2021-22","2024-25","24-27",156,0,13.2,1.8,4.5,0.4,0.8,1.4,3.7,0.2,0.2,0.3,1.6,1.9,0.8,0.4,0.2,0.3,1,5.2,0.399,0.551,0.366,0.789,0.558,0.55,"G","DET,GSW,OKC",114,114,1.6,2.2,0.088,-0.9,-0.3,-1.1,0.5,11.4,2.5,13.1,7.8,8.6,1.5,1.7,6.2,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602",1688,1688,"Wenyen Gabriel",3.8,"2019-20","2023-24","22-26",150,0,12.9,1.7,3.3,1.5,2.5,0.3,0.8,0.7,1.1,1.4,2.1,3.4,0.5,0.4,0.4,0.7,2,4.4,0.524,0.593,0.311,0.606,0.578,0.562,"F","BRK,LAC,LAL,MEM,NOP,POR,SAC",114,113,1.6,2.2,0.093,-3.2,-0.5,-3.7,-0.8,12.4,11.5,16.9,14.2,5,1.3,2.8,14.9,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603",1697,1697,"Simone Fontecchio",3.7,"2022-23","2024-25","27-29",193,0,18.9,2.7,6.4,1.3,2.5,1.4,3.9,0.8,1,0.8,2.1,2.8,1.1,0.5,0.2,0.8,1.4,7.6,0.419,0.507,0.363,0.82,0.556,0.53,"F","DET,UTA",110,119,1.5,2.1,0.048,-1.4,-1.1,-2.5,-0.5,10.4,4.5,12,8.3,7.8,1.2,1.1,10.9,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604",1700,1700,"Yves Missi",3.6,"2024-25","2024-25","20",73,0,26.8,3.7,6.7,3.7,6.7,0,0,1.7,2.8,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2,9.1,0.547,0.548,0,0.623,0.572,0.547,"C","NOP",120,119,2.5,1.1,0.089,-1.6,-1.4,-3,-0.5,15.4,13.7,19.7,16.6,7.2,0.9,4.8,12.4,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605",1708,1708,"Jaylen Wells",3.5,"2024-25","2024-25","21",79,0,25.9,3.6,8.6,1.9,3.6,1.7,5,1.4,1.7,1.1,2.3,3.4,1.7,0.6,0.1,0.9,1.8,10.4,0.425,0.525,0.352,0.822,0.56,0.527,"F","MEM",117,118,2.1,1.4,0.083,-1.2,-1,-2.2,-0.1,10.5,4.6,9.3,6.9,8.4,1,0.4,8.6,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606",1714,1714,"Saben Lee",3.5,"2020-21","2023-24","21-24",134,0,14.5,1.8,4.2,1.5,3.2,0.3,1,1.4,1.9,0.4,1.5,1.9,2.8,0.7,0.2,0.9,1.2,5.2,0.421,0.465,0.271,0.734,0.516,0.452,"G","DET,PHI,PHO",111,113,1.4,2.1,0.085,-2.1,0.7,-1.4,0.3,13.7,3.4,11.6,7.4,28.1,2.4,1.3,15.4,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
